OrderDetailID,OrderID,ProductID,Quantity,UnitPrice
10216,5186,158,1,3947.71
10217,5187,108,1,3945.1
10218,5187,375,1,910.02
10219,5188,238,1,2604.44
10220,5189,65,1,5552.24
10221,5189,182,1,1946.17
10222,5190,44,2,6249.16
10223,5190,438,2,4970.25
10224,5191,352,3,346.96
10225,5191,358,1,5211.47
10226,5191,333,1,6588.31
10227,5191,398,1,5453.87
10228,5192,456,3,2157.49
10229,5192,252,2,173.72
10230,5193,252,2,178.24
10231,5194,249,1,5923.08
10232,5195,20,1,2873.57
10233,5195,230,1,5797.36
10234,5196,347,1,1686.34
10235,5196,94,2,3704.38
10236,5196,215,1,3902.72
10237,5197,96,2,5304.43
10238,5197,195,3,2035.08
10239,5198,48,1,6568.78
10240,5198,481,3,1870.71
10241,5198,50,2,3744.86
10242,5198,212,5,5062.36
10243,5199,472,1,4854.92
10244,5199,296,1,1017.17
10245,5200,52,2,728.83
10246,5200,286,1,4515.98
10247,5201,328,1,920.73
10248,5201,65,2,5884.75
10249,5202,249,3,6453.81
10250,5203,120,1,1618.31
10251,5203,232,2,2478.77
10252,5203,50,1,3860.26
10253,5203,85,3,1465.76
10254,5204,163,1,1439.8
10255,5205,50,1,3771.73
10256,5206,86,2,1828.99
10257,5207,153,5,1950.95
10258,5208,493,2,663.93
10259,5209,8,1,1045.93
10260,5209,70,2,2528.27
10261,5209,398,2,5654.97
10262,5210,476,1,5690.32
10263,5210,28,1,2229.13
10264,5210,334,3,1266.32
10265,5211,195,3,2020.41
10266,5212,472,2,4647.19
10267,5212,369,2,2385.56
10268,5212,60,3,1585.83
10269,5212,373,1,459.5
10270,5213,433,2,2966.41
10271,5213,427,1,4917.17
10272,5213,214,2,3358.16
10273,5214,195,1,2053.91
10274,5214,20,1,2944.49
10275,5214,53,5,2117.85
10276,5215,278,1,4678.16
10277,5215,23,3,5711.24
10278,5216,392,1,3193.73
10279,5216,163,1,1355.09
10280,5217,256,1,4979.28
10281,5217,273,1,5206.71
10282,5218,8,3,1017.25
10283,5218,225,1,4280.74
10284,5219,409,2,4082.21
10285,5220,102,1,3272.55
10286,5221,458,1,1155.18
10287,5221,19,1,3279.45
10288,5221,404,2,1494.51
10289,5222,195,3,1956.55
10290,5223,293,1,1788.65
10291,5224,227,1,6068.91
10292,5225,449,1,5381.39
10293,5225,138,1,7388.64
10294,5225,132,1,587.22
10295,5226,50,1,3650.33
10296,5227,378,1,774.35
10297,5227,63,2,2551.63
10298,5228,103,2,5840.61
10299,5229,112,1,3982.44
10300,5229,172,1,2009.93
10301,5229,195,3,2039.75
10302,5229,212,1,5339.63
10303,5230,165,2,353.74
10304,5230,391,2,4509.87
10305,5231,355,2,6820.09
10306,5231,77,1,389.88
10307,5231,166,2,3231.15
10308,5232,50,5,3921.48
10309,5233,85,2,1517.61
10310,5234,433,3,2948.63
10311,5234,19,3,3275.12
10312,5234,85,1,1535.78
10313,5235,144,1,5484.04
10314,5235,353,1,348.0
10315,5235,427,3,4561.01
10316,5235,493,1,657.4
10317,5236,458,1,1222.92
10318,5236,19,1,3395.2
10319,5237,65,3,5548.11
10320,5237,165,1,349.02
10321,5237,22,1,3484.91
10322,5238,250,2,1838.85
10323,5238,27,1,3619.85
10324,5238,391,1,4295.19
10325,5239,315,1,661.66
10326,5239,50,1,3750.29
10327,5239,427,1,4595.7
10328,5239,165,2,363.98
10329,5240,131,2,1751.42
10330,5241,195,1,2037.68
10331,5242,195,5,2013.16
10332,5242,447,1,4128.61
10333,5243,67,3,4453.0
10334,5243,12,2,6008.03
10335,5244,3,1,4526.12
10336,5245,273,1,5050.55
10337,5246,433,2,2995.23
10338,5246,50,1,3831.45
10339,5246,147,1,6603.71
10340,5246,182,1,1778.32
10341,5247,296,1,930.32
10342,5248,353,2,332.63
10343,5248,491,1,3038.06
10344,5248,52,1,716.95
10345,5248,165,2,362.08
10346,5249,65,1,5529.06
10347,5250,403,2,3784.08
10348,5250,477,3,2585.86
10349,5250,22,1,3476.19
10350,5251,163,1,1413.57
10351,5252,433,1,2876.16
10352,5253,226,2,3095.9
10353,5254,186,2,5608.11
10354,5254,341,2,3477.66
10355,5254,29,1,4985.24
10356,5255,153,1,1953.9
10357,5256,25,1,4443.84
10358,5256,198,2,177.32
10359,5257,346,1,3126.89
10360,5258,427,1,4520.49
10361,5258,372,1,3783.32
10362,5258,293,1,1711.4
10363,5259,200,1,3366.45
10364,5259,321,1,5071.46
10365,5259,82,1,2227.74
10366,5260,24,2,577.47
10367,5260,12,3,6209.45
10368,5260,390,3,2842.39
10369,5261,50,3,3783.63
10370,5261,244,1,5291.34
10371,5261,166,1,3151.82
10372,5262,272,3,2862.83
10373,5262,391,2,4740.49
10374,5263,19,1,3260.6
10375,5263,85,5,1492.61
10376,5263,407,1,4589.58
10377,5264,265,2,3173.67
10378,5265,26,3,5801.59
10379,5266,44,2,6164.63
10380,5267,275,1,3616.39
10381,5267,52,2,696.94
10382,5268,264,1,1286.79
10383,5268,423,2,7842.42
10384,5268,407,1,4728.74
10385,5269,445,2,5648.81
10386,5270,120,5,1594.42
10387,5271,322,3,4936.51
10388,5271,22,1,3516.78
10389,5272,67,3,4692.49
10390,5273,409,5,4075.85
10391,5273,393,3,6228.01
10392,5274,19,2,3094.64
10393,5274,295,5,1628.47
10394,5275,44,2,6570.95
10395,5275,303,1,1014.79
10396,5276,4,1,3310.17
10397,5277,391,2,4685.29
10398,5277,44,1,6613.68
10399,5277,342,1,4944.45
10400,5277,407,2,4723.87
10401,5278,50,2,3945.1
10402,5279,456,1,2268.87
10403,5280,186,2,5622.34
10404,5280,355,1,6303.08
10405,5280,182,3,1843.01
10406,5281,364,1,2376.85
10407,5282,64,1,1989.39
10408,5282,171,2,2550.29
10409,5282,460,1,4670.26
10410,5282,391,1,4517.47
10411,5283,180,1,3492.18
10412,5283,182,2,1935.74
10413,5284,19,3,3081.01
10414,5285,50,2,3688.34
10415,5286,472,5,4847.19
10416,5287,407,3,4588.78
10417,5287,13,1,4031.79
10418,5287,349,1,4034.34
10419,5287,399,1,4277.05
10420,5288,112,2,3792.33
10421,5288,301,3,2137.37
10422,5289,274,1,4816.26
10423,5289,195,1,2009.34
10424,5289,119,1,4526.14
10425,5290,441,5,4096.26
10426,5290,50,1,3861.8
10427,5290,366,3,5552.66
10428,5291,391,1,4295.14
10429,5291,191,1,5715.56
10430,5292,393,3,6328.31
10431,5292,230,1,5682.35
10432,5292,455,2,3405.0
10433,5293,195,5,1961.88
10434,5293,22,5,3488.6
10435,5293,143,2,3498.22
10436,5294,50,1,3870.3
10437,5294,227,2,6019.09
10438,5294,252,3,164.96
10439,5295,347,1,1623.29
10440,5295,62,1,2262.98
10441,5296,196,2,6059.79
10442,5296,476,1,5472.79
10443,5296,350,2,3051.55
10444,5297,485,1,3020.53
10445,5297,357,1,1036.08
10446,5298,312,1,2405.26
10447,5298,347,2,1747.26
10448,5298,427,3,4687.81
10449,5298,407,3,4746.54
10450,5299,442,2,5974.77
10451,5300,104,1,3428.94
10452,5301,60,3,1547.42
10453,5302,296,2,924.83
10454,5302,272,1,2822.43
10455,5302,364,3,2163.79
10456,5303,410,1,3691.7
10457,5303,117,1,1917.72
10458,5303,365,3,3146.75
10459,5304,50,1,3766.81
10460,5304,195,1,2019.55
10461,5305,50,1,3694.25
10462,5305,211,1,4830.66
10463,5305,66,1,1206.36
10464,5306,65,1,5506.36
10465,5306,50,2,3684.17
10466,5306,187,3,1024.59
10467,5306,60,3,1517.79
10468,5307,318,1,4827.59
10469,5308,348,2,2929.67
10470,5308,453,1,919.52
10471,5309,265,3,3076.07
10472,5309,349,5,4130.52
10473,5310,19,1,3223.46
10474,5311,296,3,935.37
10475,5311,487,5,86.06
10476,5312,50,1,3747.27
10477,5313,174,1,1854.41
10478,5314,378,2,789.22
10479,5314,19,2,3195.1
10480,5314,453,2,1006.42
10481,5314,397,2,4814.84
10482,5315,283,5,5062.95
10483,5316,88,1,3048.64
10484,5316,64,1,1922.48
10485,5317,427,3,4568.76
10486,5318,429,1,2133.25
10487,5319,12,1,5921.57
10488,5320,249,1,6374.31
10489,5320,494,1,1159.08
10490,5320,214,2,3217.72
10491,5320,391,1,4673.01
10492,5321,394,3,2040.26
10493,5321,50,3,3827.85
10494,5321,362,1,146.49
10495,5321,399,1,4128.43
10496,5322,296,1,993.5
10497,5323,50,1,3639.86
10498,5324,70,1,2404.02
10499,5325,407,1,4739.48
10500,5326,95,1,1580.56
10501,5327,87,1,1046.31
10502,5328,433,1,2870.7
10503,5328,82,1,2331.78
10504,5329,98,3,346.06
10505,5329,270,1,3510.62
10506,5330,447,2,4500.15
10507,5331,494,1,1163.47
10508,5332,50,3,3660.76
10509,5332,258,3,1768.25
10510,5333,349,5,4177.18
10511,5334,249,3,6167.11
10512,5334,133,2,5439.96
10513,5335,372,5,3847.4
10514,5336,355,1,6385.43
10515,5337,200,3,3261.68
10516,5337,84,1,3342.87
10517,5338,212,1,5312.93
10518,5339,369,2,2340.24
10519,5339,203,1,2593.2
10520,5340,65,3,5877.53
10521,5340,14,3,1768.92
10522,5341,55,2,3928.08
10523,5342,65,1,5744.92
10524,5342,223,1,831.07
10525,5343,92,1,2256.7
10526,5344,65,2,5881.71
10527,5344,371,2,2727.89
10528,5344,4,1,3446.65
10529,5345,320,3,2470.83
10530,5345,433,1,2989.12
10531,5345,398,2,5367.56
10532,5345,247,1,4659.83
10533,5346,264,1,1266.75
10534,5346,296,2,937.79
10535,5346,422,3,5932.84
10536,5347,433,3,3044.62
10537,5347,195,2,1932.18
10538,5348,272,2,3034.85
10539,5348,299,1,6217.19
10540,5348,107,2,4823.79
10541,5348,391,5,4652.67
10542,5349,252,1,168.43
10543,5349,270,1,3581.04
10544,5349,487,1,87.86
10545,5350,322,1,4836.58
10546,5350,195,1,2016.76
10547,5351,393,2,6696.0
10548,5351,447,2,4577.32
10549,5352,353,3,335.84
10550,5352,427,2,4622.44
10551,5353,479,1,1044.31
10552,5353,286,2,4701.68
10553,5353,287,2,3337.25
10554,5354,407,1,4763.1
10555,5354,172,1,2027.38
10556,5354,63,3,2362.83
10557,5355,339,1,3769.93
10558,5356,73,1,5107.37
10559,5356,196,1,5728.4
10560,5356,414,2,3919.0
10561,5357,442,2,5954.24
10562,5357,195,3,2136.29
10563,5357,227,1,6024.85
10564,5357,295,1,1664.76
10565,5358,249,3,5989.53
10566,5358,333,2,7139.34
10567,5358,102,1,3495.72
10568,5359,50,1,3782.23
10569,5359,20,1,2899.78
10570,5360,230,1,5534.48
10571,5361,353,2,343.32
10572,5361,498,2,4537.63
10573,5361,60,1,1525.24
10574,5361,341,1,3512.28
10575,5362,65,1,5769.3
10576,5362,145,5,440.21
10577,5362,284,2,5063.5
10578,5363,193,1,7720.76
10579,5363,428,1,680.23
10580,5363,44,1,6037.37
10581,5364,407,1,4848.07
10582,5365,427,2,4621.48
10583,5365,68,3,1369.09
10584,5366,21,3,5048.17
10585,5366,109,2,2072.56
10586,5366,230,3,5517.67
10587,5367,43,1,1452.78
10588,5367,427,1,4623.37
10589,5367,222,1,2887.21
10590,5368,376,1,6803.92
10591,5368,289,1,3788.78
10592,5369,155,1,2324.39
10593,5370,390,3,2842.75
10594,5371,52,1,699.04
10595,5372,42,3,3790.41
10596,5372,475,2,2098.84
10597,5372,50,2,3613.06
10598,5373,289,1,3581.51
10599,5373,50,3,3619.31
10600,5374,475,2,2183.15
10601,5375,366,3,5325.73
10602,5376,355,1,6671.42
10603,5376,427,3,4659.6
10604,5376,407,1,4953.36
10605,5377,427,1,4829.92
10606,5377,398,3,5270.63
10607,5378,104,3,3372.09
10608,5378,70,2,2406.25
10609,5378,472,1,4949.48
10610,5379,50,1,3936.65
10611,5380,353,2,355.0
10612,5380,50,1,3741.02
10613,5381,50,1,3740.5
10614,5381,195,1,2027.94
10615,5381,413,2,5287.11
10616,5382,50,3,3761.27
10617,5382,115,3,2833.44
10618,5382,245,2,4603.48
10619,5383,472,1,4866.34
10620,5383,198,1,182.02
10621,5384,195,1,2036.39
10622,5385,388,1,5029.71
10623,5386,472,3,4574.85
10624,5386,43,3,1408.8
10625,5386,12,3,6251.86
10626,5387,222,1,2817.81
10627,5388,312,1,2241.32
10628,5388,20,3,2800.47
10629,5388,198,2,177.99
10630,5389,40,2,4834.62
10631,5389,18,3,4974.04
10632,5389,398,5,5290.18
10633,5390,182,1,1863.47
10634,5391,50,2,3632.02
10635,5392,35,1,1494.8
10636,5393,50,1,3602.18
10637,5394,10,1,2308.86
10638,5394,164,3,5406.62
10639,5394,270,3,3509.72
10640,5395,349,1,4302.47
10641,5396,331,1,821.53
10642,5396,108,2,3966.51
10643,5397,433,1,3072.09
10644,5398,75,1,5123.4
10645,5398,165,5,346.04
10646,5398,359,2,2341.6
10647,5399,433,3,3135.29
10648,5400,65,3,5550.94
10649,5400,401,1,343.44
10650,5400,433,1,2878.04
10651,5401,400,2,646.46
10652,5401,195,2,2026.93
10653,5402,50,1,3560.29
10654,5402,295,1,1690.73
10655,5403,472,1,4667.98
10656,5403,63,3,2554.05
10657,5404,394,1,2111.02
10658,5404,52,1,670.74
10659,5404,495,2,4413.46
10660,5405,65,2,5728.31
10661,5405,433,1,3071.05
10662,5406,98,3,347.42
10663,5406,205,1,3500.03
10664,5407,85,1,1462.62
10665,5408,351,1,5349.17
10666,5409,20,2,2921.22
10667,5410,407,1,4894.52
10668,5411,146,1,4149.55
10669,5411,331,1,877.57
10670,5412,295,1,1574.93
10671,5413,364,2,2290.38
10672,5414,185,1,4054.24
10673,5415,96,2,5621.96
10674,5415,322,3,5082.98
10675,5415,295,1,1571.19
10676,5416,264,3,1212.24
10677,5416,378,3,764.56
10678,5416,341,1,3446.33
10679,5417,391,1,4647.83
10680,5418,439,1,5547.78
10681,5419,52,1,704.37
10682,5420,295,3,1668.08
10683,5421,40,2,4769.42
10684,5421,296,1,955.79
10685,5422,44,1,6031.05
10686,5423,226,1,3140.35
10687,5423,450,1,4127.86
10688,5423,195,1,1931.69
10689,5423,227,2,5855.01
10690,5424,50,2,3945.46
10691,5424,314,3,2355.48
10692,5424,486,2,3080.74
10693,5425,433,1,2947.68
10694,5426,433,1,3038.69
10695,5427,433,2,3001.57
10696,5427,427,1,4537.69
10697,5428,50,1,3585.73
10698,5428,407,2,4807.29
10699,5429,178,1,5568.2
10700,5430,103,1,5617.63
10701,5431,467,2,2674.18
10702,5431,341,2,3503.12
10703,5432,296,1,924.17
10704,5433,391,1,4390.77
10705,5434,380,2,3367.32
10706,5434,470,1,3164.65
10707,5434,22,1,3214.2
10708,5435,65,2,5650.76
10709,5435,348,3,2857.71
10710,5435,111,1,1111.58
10711,5436,195,1,2010.5
10712,5437,466,2,1760.34
10713,5437,20,1,2977.14
10714,5438,22,3,3204.61
10715,5438,319,5,249.32
10716,5439,433,3,2867.01
10717,5440,40,5,4698.72
10718,5440,427,1,4567.28
10719,5440,303,1,955.98
10720,5441,318,2,4864.74
10721,5441,265,1,3022.09
10722,5441,298,3,5496.06
10723,5441,230,3,5649.73
10724,5442,397,2,5094.99
10725,5443,195,1,2074.83
10726,5444,65,2,5643.05
10727,5444,60,1,1469.5
10728,5445,209,5,578.99
10729,5445,282,1,3942.4
10730,5445,349,3,4069.27
10731,5445,397,2,5227.19
10732,5446,90,3,5427.9
10733,5446,427,1,4715.86
10734,5446,412,3,5435.79
10735,5447,307,2,606.77
10736,5447,20,3,2994.64
10737,5448,20,3,2823.71
10738,5448,45,2,2711.4
10739,5449,409,3,3885.56
10740,5449,230,2,5824.99
10741,5450,52,2,708.8
10742,5451,182,2,1859.15
10743,5452,195,3,1972.73
10744,5453,227,1,6177.0
10745,5454,87,1,1009.35
10746,5455,349,1,3951.74
10747,5456,270,3,3696.91
10748,5457,65,1,5426.88
10749,5457,383,1,4092.57
10750,5458,133,1,5300.91
10751,5459,142,1,2531.73
10752,5460,488,1,563.35
10753,5461,304,2,3084.17
10754,5462,467,5,2760.75
10755,5463,369,1,2213.78
10756,5463,251,1,6582.08
10757,5463,452,1,3226.65
10758,5463,52,1,691.03
10759,5464,65,3,5815.55
10760,5464,234,1,2157.59
10761,5464,50,3,3875.74
10762,5464,149,1,1539.63
10763,5465,179,1,6641.41
10764,5466,296,1,957.1
10765,5466,366,2,5560.59
10766,5467,379,1,4079.24
10767,5468,234,1,2012.41
10768,5468,367,1,538.82
10769,5469,353,3,360.69
10770,5470,296,2,979.71
10771,5470,65,3,5323.74
10772,5470,474,3,3728.63
10773,5471,65,1,5836.66
10774,5471,433,1,2927.62
10775,5471,230,2,5355.66
10776,5472,329,3,6310.49
10777,5473,264,1,1282.7
10778,5473,280,1,6191.47
10779,5473,258,5,1748.83
10780,5473,52,1,684.41
10781,5474,72,1,2983.92
10782,5474,472,2,5039.1
10783,5475,16,1,692.29
10784,5475,65,5,5319.23
10785,5475,52,1,721.42
10786,5475,341,2,3400.55
10787,5476,52,3,676.75
10788,5477,209,2,586.69
10789,5478,296,1,933.58
10790,5478,433,1,3144.81
10791,5478,351,5,5353.83
10792,5479,353,1,342.08
10793,5479,481,1,1903.27
10794,5480,50,3,3667.0
10795,5481,427,5,4849.83
10796,5482,409,2,4113.35
10797,5483,285,1,2692.64
10798,5483,414,1,4224.42
10799,5484,416,2,424.4
10800,5485,19,1,3064.09
10801,5485,391,1,4642.63
10802,5486,120,1,1686.83
10803,5487,306,1,1806.43
10804,5488,478,1,1655.26
10805,5488,366,1,5156.72
10806,5488,407,1,4486.63
10807,5489,407,2,4692.5
10808,5490,195,2,2100.23
10809,5490,163,2,1390.19
10810,5491,419,2,5059.16
10811,5492,259,2,1495.73
10812,5492,27,1,3612.78
10813,5492,119,2,4459.94
10814,5493,40,2,4718.98
10815,5493,346,1,3120.88
10816,5493,404,3,1471.97
10817,5493,174,2,1896.48
10818,5494,314,3,2351.35
10819,5495,407,1,4751.48
10820,5495,487,1,82.61
10821,5496,489,3,3239.47
10822,5497,298,5,5635.69
10823,5498,40,1,5001.59
10824,5498,417,1,5009.4
10825,5499,353,3,327.12
10826,5499,12,2,6374.39
10827,5499,45,2,2726.35
10828,5499,60,1,1495.46
10829,5500,400,2,662.71
10830,5500,52,2,686.75
10831,5500,189,2,3348.97
10832,5501,472,2,4690.1
10833,5501,79,1,1632.69
10834,5502,131,1,1731.54
10835,5503,296,1,928.3
10836,5503,195,3,2052.76
10837,5504,329,2,6278.7
10838,5504,249,2,6113.65
10839,5505,336,3,2964.98
10840,5505,20,1,2918.55
10841,5506,493,2,655.13
10842,5507,390,1,2708.96
10843,5508,249,3,6443.89
10844,5508,322,1,5007.9
10845,5508,258,3,1771.34
10846,5509,467,1,2564.26
10847,5510,227,2,6226.86
10848,5510,110,3,2713.35
10849,5511,306,1,1680.56
10850,5511,195,2,2053.45
10851,5512,241,2,4206.3
10852,5512,194,1,1209.8
10853,5513,223,3,830.56
10854,5514,172,1,1994.95
10855,5514,231,2,2828.01
10856,5515,65,1,5322.85
10857,5516,179,1,6627.01
10858,5516,407,2,4833.03
10859,5517,296,1,1010.29
10860,5517,386,3,2213.46
10861,5517,85,1,1422.85
10862,5518,240,1,2702.01
10863,5518,402,1,3375.07
10864,5518,172,3,2163.44
10865,5518,397,1,5244.23
10866,5519,40,3,4562.97
10867,5519,258,1,1747.69
10868,5519,412,1,5305.6
10869,5519,414,3,4239.05
10870,5520,85,1,1547.14
10871,5520,335,1,3607.57
10872,5521,258,2,1782.16
10873,5521,476,1,5662.21
10874,5522,214,2,3351.07
10875,5522,302,1,545.29
10876,5523,427,3,4948.39
10877,5523,407,1,4801.78
10878,5524,497,2,5402.92
10879,5524,299,3,6614.15
10880,5524,285,1,2663.65
10881,5524,278,1,4805.91
10882,5525,64,3,2002.08
10883,5525,12,1,5926.81
10884,5525,230,1,5597.61
10885,5526,450,1,4225.0
10886,5526,70,2,2541.35
10887,5527,145,1,464.28
10888,5527,195,2,2107.2
10889,5527,326,1,1153.16
10890,5527,230,3,5463.1
10891,5528,12,1,6323.28
10892,5528,407,3,4798.89
10893,5529,19,2,3076.41
10894,5530,50,1,3821.56
10895,5530,262,2,4216.21
10896,5530,22,3,3298.3
10897,5531,398,1,5595.99
10898,5532,249,1,6235.35
10899,5533,493,1,660.04
10900,5534,407,2,4779.23
10901,5534,4,1,3328.33
10902,5534,391,3,4308.9
10903,5535,22,2,3395.87
10904,5536,455,1,3249.12
10905,5537,129,1,4171.54
10906,5537,330,2,3924.55
10907,5537,291,2,2298.81
10908,5537,166,1,3124.18
10909,5538,42,2,3703.44
10910,5539,304,1,3052.57
10911,5539,50,1,3954.95
10912,5540,65,1,5810.11
10913,5540,115,2,2615.29
10914,5541,410,5,3892.87
10915,5541,68,2,1258.54
10916,5541,407,1,4711.72
10917,5542,50,1,3882.86
10918,5543,433,2,2875.83
10919,5543,492,1,3041.16
10920,5543,407,5,4810.17
10921,5544,266,1,5046.85
10922,5544,19,1,3160.62
10923,5545,153,1,1818.77
10924,5545,388,3,5154.25
10925,5545,374,1,5443.21
10926,5546,50,3,3658.93
10927,5547,413,1,5227.4
10928,5547,310,2,1483.19
10929,5548,65,1,5760.27
10930,5548,195,2,2045.94
10931,5548,52,1,717.43
10932,5549,478,1,1654.34
10933,5549,85,1,1537.28
10934,5549,102,3,3436.5
10935,5550,331,1,856.52
10936,5550,52,2,735.25
10937,5551,321,1,4756.65
10938,5552,41,1,3542.59
10939,5552,349,2,4045.58
10940,5553,493,3,660.53
10941,5554,329,2,6115.02
10942,5554,4,1,3413.1
10943,5555,136,2,4365.9
10944,5556,40,2,4571.55
10945,5557,108,2,4026.84
10946,5557,4,1,3562.98
10947,5557,391,1,4691.94
10948,5558,313,3,2797.15
10949,5559,427,1,4576.31
10950,5560,447,3,4444.17
10951,5561,96,1,5316.43
10952,5562,186,1,5328.2
10953,5562,227,1,6199.01
10954,5562,108,1,3859.49
10955,5563,145,1,442.63
10956,5563,149,1,1579.27
10957,5563,407,1,4547.87
10958,5564,391,1,4452.0
10959,5565,349,2,4121.99
10960,5565,223,5,835.03
10961,5566,252,1,173.37
10962,5566,229,2,3534.0
10963,5567,64,1,1920.57
10964,5567,155,3,2214.73
10965,5567,230,2,5466.74
10966,5568,435,1,1031.0
10967,5569,36,1,5972.7
10968,5570,433,2,2892.51
10969,5571,435,2,1001.66
10970,5572,472,1,5070.99
10971,5572,296,1,1008.48
10972,5573,20,1,2907.94
10973,5573,327,3,4343.32
10974,5574,462,2,1159.57
10975,5575,195,3,1957.88
10976,5576,65,1,5843.28
10977,5577,281,1,5411.78
10978,5577,322,1,5128.48
10979,5577,433,1,3142.56
10980,5577,52,1,677.74
10981,5578,40,1,4644.67
10982,5578,50,3,3879.83
10983,5578,239,1,409.45
10984,5578,71,1,3994.67
10985,5579,433,1,2918.13
10986,5579,195,1,2057.61
10987,5580,218,2,2797.77
10988,5580,276,2,2592.37
10989,5580,237,2,4920.23
10990,5581,268,2,215.88
10991,5581,206,5,762.16
10992,5581,407,1,4733.01
10993,5582,458,1,1198.97
10994,5583,427,2,4670.85
10995,5583,163,3,1301.89
10996,5584,17,2,7223.2
10997,5584,258,1,1666.57
10998,5585,192,3,5382.31
10999,5586,427,3,4820.46
11000,5587,296,1,927.23
11001,5587,407,1,4686.1
11002,5588,96,2,5221.49
11003,5588,52,3,695.98
11004,5588,357,5,973.57
11005,5589,60,1,1566.66
11006,5590,394,3,2072.2
11007,5591,18,5,5121.3
11008,5592,153,1,1887.56
11009,5592,463,2,3373.89
11010,5593,352,2,339.22
11011,5593,227,3,6296.59
11012,5594,440,1,1574.6
11013,5595,407,1,4925.3
11014,5596,433,1,2915.23
11015,5596,362,2,149.74
11016,5597,50,2,3806.57
11017,5597,413,1,5178.22
11018,5598,493,1,626.37
11019,5598,293,1,1776.44
11020,5599,249,1,6185.94
11021,5600,433,1,2995.08
11022,5600,195,1,2068.64
11023,5600,45,2,2565.72
11024,5601,52,1,731.1
11025,5602,168,2,3418.67
11026,5602,350,5,3034.81
11027,5603,326,3,1180.78
11028,5604,349,1,3966.91
11029,5604,230,2,5808.53
11030,5605,433,3,3138.12
11031,5605,427,1,4757.77
11032,5605,463,1,3458.87
11033,5606,443,3,7173.69
11034,5606,412,1,5561.53
11035,5606,46,1,4057.78
11036,5607,50,1,3620.36
11037,5607,491,1,2908.62
11038,5607,70,1,2529.19
11039,5608,50,2,3911.84
11040,5609,391,1,4536.32
11041,5610,52,2,711.31
11042,5611,129,2,4227.33
11043,5611,195,1,2020.99
11044,5611,230,2,5473.35
11045,5611,391,5,4447.38
11046,5612,216,1,5794.75
11047,5612,44,1,6508.89
11048,5613,433,3,3142.33
11049,5613,58,1,2142.72
11050,5614,19,1,3234.5
11051,5614,182,1,1962.45
11052,5615,65,1,5722.35
11053,5615,249,1,6433.6
11054,5616,282,1,4251.44
11055,5617,449,3,5428.57
11056,5617,438,3,5232.37
11057,5618,357,1,1034.01
11058,5619,350,5,3081.27
11059,5620,249,1,6072.99
11060,5620,427,1,4660.49
11061,5621,121,5,1917.08
11062,5621,195,2,1993.1
11063,5622,296,3,929.09
11064,5622,182,1,1816.14
11065,5623,65,1,5829.43
11066,5623,98,1,357.38
11067,5623,342,2,4933.01
11068,5623,22,1,3196.25
11069,5624,50,2,3653.64
11070,5624,219,3,2612.37
11071,5624,20,1,2732.17
11072,5625,194,1,1307.79
11073,5626,209,3,597.32
11074,5626,181,2,4039.38
11075,5627,203,2,2609.27
11076,5628,32,2,2500.38
11077,5628,50,3,3772.86
11078,5628,109,1,2070.26
11079,5628,182,1,1855.24
11080,5629,433,1,2893.77
11081,5629,85,2,1507.26
11082,5629,327,1,4352.36
11083,5630,424,1,3274.8
11084,5631,296,1,947.99
11085,5632,170,1,4175.08
11086,5632,67,3,4603.21
11087,5632,317,2,5877.18
11088,5633,480,1,2137.56
11089,5633,252,3,180.27
11090,5634,4,1,3430.42
11091,5635,458,1,1218.55
11092,5635,379,1,4118.24
11093,5636,296,1,957.92
11094,5636,401,1,336.96
11095,5636,194,5,1299.72
11096,5636,431,2,3079.16
11097,5637,73,1,5271.13
11098,5637,433,1,2897.98
11099,5638,33,1,3030.38
11100,5638,180,2,3580.7
11101,5639,145,1,431.43
11102,5639,60,2,1614.81
11103,5639,391,1,4535.12
11104,5640,433,3,2980.28
11105,5641,52,2,738.81
11106,5641,309,3,6413.49
11107,5642,40,1,4561.58
11108,5642,410,2,3772.3
11109,5642,296,1,955.71
11110,5642,311,1,3741.72
11111,5643,100,1,1691.13
11112,5643,275,1,3542.06
11113,5643,172,3,2090.04
11114,5644,40,1,4951.78
11115,5644,33,2,3089.17
11116,5644,52,2,669.25
11117,5645,392,1,3121.35
11118,5646,65,5,5845.08
11119,5646,50,1,3946.41
11120,5646,385,1,6182.78
11121,5646,244,3,5586.21
11122,5647,184,1,6124.59
11123,5647,174,1,1786.69
11124,5647,119,3,4425.7
11125,5648,130,1,3440.65
11126,5649,284,1,5003.39
11127,5650,56,1,4020.8
11128,5650,365,3,3200.85
11129,5650,61,1,5434.85
11130,5650,222,2,2937.48
11131,5651,227,5,6141.67
11132,5652,50,2,3636.51
11133,5653,433,2,3021.64
11134,5653,4,2,3343.37
11135,5653,366,1,5591.34
11136,5653,391,1,4287.87
11137,5654,465,2,2140.7
11138,5655,136,1,4439.56
11139,5656,249,1,6298.22
11140,5656,28,1,2295.64
11141,5657,402,1,3382.57
11142,5657,4,5,3517.12
11143,5657,44,3,6508.51
11144,5657,95,3,1658.75
11145,5658,230,1,5548.25
11146,5659,40,2,4821.51
11147,5660,179,1,6399.79
11148,5660,476,1,5559.86
11149,5661,249,1,5859.27
11150,5662,229,2,3602.03
11151,5662,414,3,3903.99
11152,5663,349,3,3983.72
11153,5663,172,1,2048.5
11154,5663,20,1,2889.07
